ID,Price,Province,HouseType,ConstructionYear,LivingArea_m2,Garden,Balcony,Attic,StatusRank,StatusScore,Avg_property_value_m2,Avg_property_value_per_House
2689075,535105,Zuid Holland,TownHouse,1975,166,1,1,1,711,0.89,2400,398400
2677766,643400,Noord Holland,Semidetached,1930,150,1,0,0,112,1.83,2157.085561,323562.8342
2689071,663184,Zuid Holland,TownHouse,1975,166,1,1,0,711,0.89,2400,398400
2684493,693425,Zuid Holland,Detached,1991,175.8,1,1,1,1701,0.22,1900,334020
2684258,405486,Limburg,Detached,1870,110,1,0,0,3537,-3.64,1200,132000
2692411,675961,Noord Holland,Detached,2004,180,1,0,0,2755,-0.66,2189.436232,394098.5218
2676956,485188,Zeeland,NotSpecified,1905,254,0,0,0,2748,-0.65,1650,419100
2682044,613467,Zuid Holland,Detached,2008,235,1,0,1,2781,-0.69,1485.680161,349134.8378
2684517,603859,Zuid Holland,Detached,1974,143.8,1,0,1,1128,0.57,1700,244460
2682001,742634,Zuid Holland,Detached,1990,200.7,1,1,1,609,0.98,2003.157895,402033.7895
2685926,804979,Utrecht,Detached,1997,230,1,0,0,908,0.73,2050,471500
2682205,784155,Noord Brabant,Detached,1999,331,1,0,0,157,1.68,1680.581395,556272.4419
2677791,562518,Noord Holland,Apartment,2008,126,1,1,0,502,1.09,2950,371700
2678511,524912,Flevoland,Detached,2003,177,1,0,0,736,0.87,1500,265500
2684504,746105,Zuid Holland,Detached,2018,237,1,0,0,2266,-0.19,1900,450300
2688388,592234,Zuid Holland,Detached,2009,189,0,0,0,200,1.55,2117.916984,400286.31
2678578,476245,Zuid Holland,NotSpecified,2001,185,0,0,0,254,1.43,2000,370000
2687756,553207,Gelderland,Detached,1974,198,1,1,0,471,1.12,1900,376200
2689145,461555,Noord Holland,NotSpecified,1989,188,0,0,0,1139,0.56,2530.595483,475751.9507
2682407,694544,Zuid Holland,Detached,1925,220,1,0,0,2536,-0.39,2400,528000
2681446,668145,Zuid Holland,Detached,1931,180,0,0,0,62,2.03,3250,585000
2684995,619631,Flevoland,Detached,2001,196,1,0,0,736,0.87,1500,294000
2686784,493519,Limburg,TownHouse,1930,200,1,0,0,207,1.54,2100,420000
2686169,572973,Zuid Holland,Detached,1964,165,1,0,0,2893,-0.83,2003.157895,330521.0526
2674280,671832,Utrecht,Semidetached,1950,124,1,0,0,147,1.72,3350,415400
2685439,792860,Zuid Holland,Detached,2007,224,1,0,0,585,1.01,2450,548800
2688891,579919,Limburg,Detached,1956,253,1,0,0,2866,-0.8,1368.4133,346208.5648
2685410,761244,Zuid Holland,Detached,1962,162,1,0,0,270,1.4,2100,340200
2689067,557843,Zuid Holland,TownHouse,1975,180,1,1,0,418,1.18,2750,495000
2688706,546500,Noord Brabant,NotSpecified,2015,255,0,0,0,393,1.21,1950,497250
2683931,508135,Noord Brabant,Detached,1989,365,1,0,0,2766,-0.67,2550,930750
2684497,759041,Zuid Holland,Detached,1996,300,1,0,0,1701,0.22,1850,555000
2684489,851157,Zuid Holland,Detached,1974,300,1,0,0,1701,0.22,1850,555000
2689096,792092,Zuid Holland,Detached,1907,285,1,1,0,903,0.73,1750,498750
2690809,411567,Noord Brabant,Apartment,2016,213,0,1,0,1815,0.15,2000,426000
2681809,428766,Zuid Holland,TownHouse,1913,277,0,1,0,2565,-0.42,1900,526300
2683942,602117,Noord Brabant,Detached,1971,258,1,0,0,1815,0.15,2050,528900
2680939,589800,Utrecht,NotSpecified,2017,240,0,0,0,60,2.03,2050,492000
2678914,847623,Zuid Holland,Detached,2009,244,1,0,0,734,0.87,2850,695400
2692420,742491,Utrecht,Semidetached,2012,198,1,0,0,948,0.7,2600,514800
2684502,687721,Zuid Holland,Detached,1972,218,1,0,0,2673,-0.56,1850,403300
2680498,1050284,Noord Holland,Detached,1930,289,1,0,0,112,1.83,2157.085561,623397.7273
2689059,691323,Zuid Holland,Semidetached,1975,168,1,1,0,418,1.18,3850,646800
2685756,880715,Zuid Holland,Detached,2003,217,1,0,0,254,1.43,1850,401450
2689073,761669,Zuid Holland,Semidetached,1938,191,1,1,0,418,1.18,3850,735350
2683874,826036,Noord Brabant,Detached,1956,384.03,1,0,0,2766,-0.67,2550,979276.5
2686200,917610,Zuid Holland,Detached,1998,270,1,0,0,1892,0.1,2117.916984,571837.5858
2689077,1197655,Zuid Holland,Detached,1914,300,1,1,0,418,1.18,2750,825000
2686924,1006229,Zuid Holland,Detached,1935,280,0,0,0,106,1.84,1485.680161,415990.4451
2677633,998344,Gelderland,Detached,1933,294,1,0,0,2157,-0.08,2100,617400
2685183,1026359,Zuid Holland,Detached,2005,239,1,0,0,1534,0.32,2050,489950
2675473,183567,Zeeland,TownHouse,1948,74,0,0,1,2453,-0.32,1741.882826,128899.3291
2680448,231837,Limburg,CornerHouse,1921,85,1,0,1,3113,-1.24,1000,85000
2687598,146496,Overijssel,CornerHouse,1989,101,1,0,1,3507,-3.13,1200,121200
2690472,118613,Zuid Holland,TownHouse,1934,68,0,0,1,3233,-1.5,1750,119000
2693395,184312,Gelderland,Apartment,1979,95,0,1,1,2632,-0.51,1400,133000
2678849,236820,Overijssel,TownHouse,1952,69,1,0,1,2691,-0.58,1600,110400
2631622,213783,Limburg,Semidetached,1963,113,1,0,1,3481,-2.84,1000,113000
2676647,188472,Limburg,Semidetached,1951,98,1,0,1,2545,-0.4,1350,132300
2675869,293416,Zuid Holland,TownHouse,1939,83,1,1,1,3043,-1.09,1485.680161,123311.4534
2681261,282907,Gelderland,NotSpecified,1968,123,0,0,1,3106,-1.22,1781.25,219093.75
2681073,243503,Flevoland,TownHouse,1994,109,1,0,1,2032,0.01,1550,168950
2689889,248933,Overijssel,CornerHouse,1954,100,1,0,1,2691,-0.58,1600,160000
2676531,114539,Limburg,CornerHouse,1971,112,1,0,1,3537,-3.64,1350,151200
2690985,193655,Zuid Holland,NotSpecified,1936,81,0,0,1,3187,-1.4,1550,125550
2687608,368656,Noord Brabant,TownHouse,1997,111,1,0,1,481,1.11,1652.131148,183386.5574
2676547,212271,Limburg,Semidetached,1992,97,1,0,1,3433,-2.43,1550,150350
2690983,285187,Zuid Holland,NotSpecified,1992,111,0,0,1,619,0.97,1750,194250
2675513,366560,Limburg,TownHouse,1961,144,1,0,1,1051,0.63,1250,180000
2693621,312467,Utrecht,CornerHouse,1950,75,1,0,1,3005,-1.02,1400,105000
2687600,274122,Gelderland,CornerHouse,1977,120,1,0,1,2529,-0.38,2123.876326,254865.1591
2693405,388707,Noord Holland,TownHouse,2004,129,1,0,1,2755,-0.66,1932.269054,249262.708
2690803,210803,Limburg,Semidetached,1970,113,1,0,1,3537,-3.64,1350,152550
2690815,312536,Noord Brabant,Semidetached,1988,100,1,0,1,1891,0.1,1750,175000
2691176,446960,Utrecht,TownHouse,1992,124,1,0,1,607,0.98,1750,217000
2690780,379625,Flevoland,Semidetached,1993,136,1,0,1,996,0.66,1700,231200
2693605,295101,Noord Brabant,Semidetached,1969,118,1,0,1,2727,-0.62,1700,200600
2687542,430694,Noord Brabant,Detached,1955,133,1,0,1,3270,-1.63,1600,212800
2690784,383980,Flevoland,Semidetached,1993,135,1,0,1,996,0.66,1700,229500
2689700,346854,Noord Brabant,TownHouse,2013,112,1,0,1,1240,0.5,1850,207200
2693503,304660,Gelderland,Semidetached,1930,150,1,1,1,2267,-0.19,1854.926435,278238.9652
2676623,285965,Limburg,Semidetached,1935,195,1,0,1,3441,-2.48,900,175500
2675803,342495,Zeeland,TownHouse,1895,200,1,0,1,2453,-0.32,1741.882826,348376.5652
2690772,331919,Gelderland,CornerHouse,2012,146,1,0,1,2997,-1,1500,219000
2676519,513618,Limburg,TownHouse,1975,145,1,0,1,207,1.54,2100,304500
2693637,420493,Limburg,TownHouse,1935,235,1,0,1,1051,0.63,1400,329000
2693623,546087,Utrecht,Semidetached,2005,170,1,0,1,60,2.03,1750,297500
2688903,409348,Utrecht,Apartment,1910,140,0,1,1,403,1.19,2900,406000
2693465,799489,Zuid Holland,Detached,2003,227,1,1,1,254,1.43,2000,454000
2689061,1052064,Zuid Holland,Semidetached,1938,293,1,1,1,418,1.18,3850,1128050
2689129,69611,Zuid Holland,Apartment,1959,60,0,0,0,3514,-3.23,1150,69000
2681168,187933,Zuid Holland,Apartment,1947,55,1,0,0,3012,-1.04,1485.680161,81712.40885
2677333,168449,Zuid Holland,Apartment,1938,52,0,0,0,3097,-1.2,1700,88400
2688410,99175,Frysl̢n,Apartment,1984,57,0,0,0,3311,-1.79,1400,79800
2683644,79966,Zuid Holland,Apartment,1962,47,0,1,0,3395,-2.27,1485.680161,69826.96756
2674905,258842,Zuid Holland,Apartment,1947,48,1,1,0,3012,-1.04,1485.680161,71312.64772
2679548,181521,Noord Brabant,Apartment,1973,45,0,1,0,1181,0.53,1700,76500
2680547,103076,Zuid Holland,Apartment,1959,81,0,0,0,3514,-3.23,1250,101250
2677565,89687,Zuid Holland,Apartment,1962,51,0,1,0,3352,-1.98,1300,66300
2680868,175025,Gelderland,Apartment,1980,44,0,0,0,1664,0.24,1832.180851,80615.95745
2689030,151878,Zuid Holland,Apartment,1937,53,0,0,0,2322,-0.22,1650,87450
2685477,157401,Zuid Holland,Apartment,1939,55,0,1,0,3012,-1.04,1485.680161,81712.40885
2689722,285731,Zuid Holland,Apartment,1939,63,1,0,0,3012,-1.04,1485.680161,93597.85014
2675501,250399,Zuid Holland,Apartment,1939,51,1,0,0,3012,-1.04,1485.680161,75769.68821
2682080,104606,Zuid Holland,Apartment,1979,55,0,0,0,3293,-1.71,1485.680161,81712.40885
2688406,157775,Zuid Holland,TownHouse,1944,72,0,0,0,3321,-1.83,1650,118800
2681103,108161,Zuid Holland,Apartment,1939,60,0,1,0,3438,-2.46,1485.680161,89140.80966
2687588,167181,Zuid Holland,Apartment,1962,72,0,1,0,3514,-3.23,1250,90000
2685854,255967,Zuid Holland,Apartment,1986,66,1,0,0,2406,-0.29,1650,108900
2682078,136104,Zuid Holland,Apartment,1966,60,0,0,0,3293,-1.71,1485.680161,89140.80966
2678855,243207,Zuid Holland,TownHouse,1930,69,0,1,0,2322,-0.22,1650,113850
2691042,322309,Zuid Holland,Apartment,1934,61,1,0,0,2322,-0.22,1650,100650
2693747,229367,Noord Holland,Apartment,1977,37.4,0,0,0,947,0.7,2200,82280
2682067,80911,Zuid Holland,Apartment,1960,67,0,0,0,3437,-2.46,1485.680161,99540.57078
2685782,92061,Zuid Holland,Apartment,1925,40,1,0,0,3536,-3.63,1150,46000
2686799,30527,Limburg,Apartment,1960,80,1,0,0,3545,-4.52,1450,116000
2691174,184998,Noord Brabant,Apartment,1982,48,0,0,0,1181,0.53,1700,81600
2690821,242587,Zuid Holland,Apartment,1947,56,0,1,0,3012,-1.04,1485.680161,83198.08901
2682056,163459,Zuid Holland,Apartment,1964,70,0,0,0,3293,-1.71,1485.680161,103997.6113
2692070,138036,Zuid Holland,Apartment,1964,73,0,0,0,3293,-1.71,1485.680161,108454.6517
2683748,252122,Zuid Holland,Apartment,1963,52,1,1,0,1657,0.25,1614.635681,83961.05542
2684976,168614,Limburg,Apartment,1920,23,0,0,0,1980,0.05,2150,49450
2685492,274340,Zuid Holland,Apartment,1970,92,1,1,0,2941,-0.91,1650,151800
2679783,161274,Zuid Holland,TownHouse,1937,60,0,0,0,3321,-1.83,1450,87000
2682058,164039,Zuid Holland,Apartment,1965,73,0,0,0,3293,-1.71,1485.680161,108454.6517
2682070,111542,Zuid Holland,Apartment,1961,70,0,0,0,3437,-2.46,1485.680161,103997.6113
2688364,248226,Zuid Holland,TownHouse,1949,94,0,0,0,2322,-0.22,1650,155100
2682083,139099,Zuid Holland,Apartment,1966,67,0,0,0,3293,-1.71,1485.680161,99540.57078
2679653,192091,Zuid Holland,Apartment,1947,75,0,0,0,3012,-1.04,1485.680161,111426.0121
2686810,300061,Zuid Holland,Apartment,1978,79,1,0,0,1164,0.55,1614.635681,127556.2188
2677657,277882,Zuid Holland,Apartment,1966,85,1,0,0,2278,-0.2,2003.157895,170268.4211
2681449,225945,Zuid Holland,Apartment,1965,75,1,0,0,3162,-1.36,1614.635681,121097.6761
2690368,212522,Zuid Holland,Apartment,1963,69,1,0,0,3395,-2.27,1485.680161,102511.9311
2682096,180269,Zuid Holland,TownHouse,1935,48,0,1,0,1628,0.26,1485.680161,71312.64772
2674849,187442,Overijssel,CornerHouse,1918,75,0,0,0,2992,-0.99,1250,93750
2681201,139968,Zuid Holland,Apartment,1964,67,0,0,0,3293,-1.71,1485.680161,99540.57078
2682076,139968,Zuid Holland,Apartment,1966,67,0,0,0,3293,-1.71,1485.680161,99540.57078
2677771,206146,Zuid Holland,Apartment,1979,70,0,1,0,1714,0.21,1300,91000
2690870,204844,Limburg,Apartment,1970,90,0,0,0,1740,0.2,1400,126000
2684974,170546,Limburg,Apartment,1920,42.5,0,0,0,1980,0.05,2150,91375
2687512,164848,Zuid Holland,Apartment,1983,53,0,1,0,2278,-0.2,2003.157895,106167.3684
2682907,188370,Zuid Holland,Apartment,1939,65,0,1,0,2322,-0.22,1650,107250
2690342,350380,Zuid Holland,Apartment,1933,124,1,0,0,2732,-0.63,1250,155000
2689106,217073,Zuid Holland,Apartment,1929,86,1,0,0,2732,-0.63,1400,120400
2689108,215704,Zuid Holland,Apartment,1929,72,1,0,0,2732,-0.63,1400,100800
2691054,131029,Noord Brabant,Apartment,1968,55,0,0,0,3070,-1.15,1650,90750
2689502,141501,Noord Holland,CornerHouse,1926,23,0,0,0,3152,-1.32,1927.066116,44322.52066
2687233,79496,Noord Brabant,Apartment,1995,49,0,0,0,3449,-2.52,1652.131148,80954.42623
2680301,96001,Zuid Holland,Apartment,1934,95,0,1,0,3536,-3.63,1150,109250
2692072,143527,Zuid Holland,Apartment,1968,76,0,0,0,3293,-1.71,1485.680161,112911.6922
2677035,107939,Gelderland,Apartment,1977,70,0,0,0,3468,-2.67,1781.25,124687.5
2690504,131845,Noord Brabant,Apartment,1906,60,0,0,0,3045,-1.1,1707.342657,102440.5594
2690349,213145,Zuid Holland,Apartment,1960,75,0,0,0,1657,0.25,1614.635681,121097.6761
2689124,128351,Zuid Holland,Apartment,1974,86,0,0,0,3352,-1.98,1400,120400
2692080,213526,Zuid Holland,Apartment,1938,105,1,1,0,3438,-2.46,1485.680161,155996.4169
2688382,172318,Zuid Holland,TownHouse,1968,75,0,0,0,3514,-3.23,1150,86250
2677037,9269,Zuid Holland,Apartment,1935,70,0,0,0,3544,-4.44,1700,119000
2682072,169152,Zuid Holland,Apartment,1969,85,0,0,0,3293,-1.71,1485.680161,126282.8137
2686966,295493,Zuid Holland,CornerHouse,1909,82,1,0,0,3321,-1.83,1150,94300
2677034,139642,Gelderland,Apartment,1979,95,0,0,0,3468,-2.67,1781.25,169218.75
2677032,112809,Gelderland,Apartment,1977,85,0,0,0,3468,-2.67,1781.25,151406.25
2683755,280410,Zuid Holland,Apartment,1972,74,1,1,0,2044,0.01,1614.635681,119483.0404
2687234,140272,Noord Brabant,Apartment,1963,70,0,0,0,3315,-1.8,1500,105000
2682077,211372,Zuid Holland,Apartment,1964,77,0,0,0,2680,-0.57,1485.680161,114397.3724
2679583,166663,Noord Brabant,Apartment,1962,75,0,0,0,3045,-1.1,1707.342657,128050.6993
2675768,155801,Zuid Holland,Apartment,1958,75,0,0,0,3352,-1.98,1200,90000
2681105,173933,Zuid Holland,Apartment,1966,68,0,1,0,3395,-2.27,1485.680161,101026.2509
2685119,77871,Gelderland,Apartment,1908,50,1,0,0,3468,-2.67,1781.25,89062.5
2693619,203351,Zuid Holland,Apartment,1939,52,1,0,0,3528,-3.43,1150,59800
2687803,263436,Noord Holland,Apartment,1915,60,0,0,0,441,1.15,1600,96000
2679599,169925,Noord Brabant,TownHouse,1926,91,1,0,0,3317,-1.81,1550,141050
2689769,93690,Gelderland,Apartment,1976,44,1,0,0,3380,-2.16,1750,77000
2689576,131935,Gelderland,Apartment,1890,55,0,0,0,3468,-2.67,1781.25,97968.75
2682321,115749,Noord Brabant,Apartment,2007,59.1,1,0,0,3313,-1.79,2302.890933,136100.8541
2690518,215734,Noord Brabant,Apartment,1987,72,1,0,0,3081,-1.17,1550,111600
2686093,231224,Noord Brabant,Semidetached,1953,99,1,0,0,1181,0.53,1700,168300
2689026,185196,Zuid Holland,Apartment,1933,66,0,1,0,1628,0.26,1485.680161,98054.89062
2679671,212794,Gelderland,Apartment,1975,81,0,0,0,1727,0.2,1781.25,144281.25
2680548,237158,Zuid Holland,Apartment,1970,94,0,0,0,2009,0.03,1614.635681,151775.754
2686271,466978,Zuid Holland,Detached,1915,77.7,1,0,0,2406,-0.29,1600,124320
2678901,257055,Zuid Holland,Apartment,1981,72,1,1,0,2680,-0.57,1485.680161,106968.9716
2680937,184137,Zuid Holland,Apartment,1965,75,0,0,0,2680,-0.57,1485.680161,111426.0121
2685502,212432,Zuid Holland,Apartment,1929,96,0,1,0,2732,-0.63,1400,134400
2689013,177293,Zuid Holland,Apartment,1972,73.6,0,1,0,2875,-0.8,1550,114080
2686950,220948,Noord Holland,Apartment,1983,50,0,0,0,3267,-1.61,3353.910692,167695.5346
2680303,225927,Zuid Holland,Apartment,1971,79,0,1,0,3304,-1.75,1485.680161,117368.7327
2679311,200549,Noord Brabant,TownHouse,1931,85,0,0,0,3317,-1.81,1652.131148,140431.1475
2685488,145481,Zuid Holland,TownHouse,1928,59,0,0,0,3438,-2.46,1485.680161,87655.12949
2681292,120977,Zuid Holland,Apartment,1933,90,0,1,0,3438,-2.46,1485.680161,133711.2145
2686615,183846,Frysl̢n,Semidetached,1903,86,1,0,0,2674,-0.56,1400,120400
2689967,207487,Zuid Holland,Apartment,1964,66,0,0,0,2858,-0.79,1700,112200
2674746,206406,Zuid Holland,Apartment,1957,80,0,1,0,2177,-0.11,1650,132000
2680485,206202,Zuid Holland,TownHouse,1911,68,0,0,0,2870,-0.8,1750,119000
2681826,258256,Gelderland,Apartment,1968,70,1,0,0,395,1.21,1950,136500
2691797,280587,Zuid Holland,Apartment,1980,70,0,0,0,1232,0.5,1614.635681,113024.4977
2677527,226237,Zuid Holland,Apartment,1989,68,0,0,0,1244,0.49,2003.157895,136214.7368
2689928,176985,Zuid Holland,Apartment,2009,56,0,0,0,2858,-0.79,1750,98000
2693755,216077,Zuid Holland,Apartment,1961,64.7,1,0,0,2902,-0.85,1614.635681,104466.9286
2679591,159572,Gelderland,Apartment,2005,76,1,0,0,3178,-1.39,1550,117800
2685476,46248,Zuid Holland,Apartment,1924,55,0,0,0,3544,-4.44,1700,93500
2689879,214562,Zuid Holland,Apartment,1934,124,0,0,0,3304,-1.75,1485.680161,184224.34
2690524,249213,Zuid Holland,CornerHouse,1960,80,1,0,0,3514,-3.23,1250,100000
2688702,270233,Zuid Holland,Apartment,1965,82,0,0,0,2680,-0.57,1485.680161,121825.7732
2677355,163763,Noord Holland,Apartment,1960,31,0,0,0,2949,-0.93,2450,75950
2674942,188544,Noord Brabant,NotSpecified,1955,102,0,0,0,3257,-1.58,1652.131148,168517.377
2682248,225499,Zuid Holland,Apartment,1968,81,0,1,0,2491,-0.35,1614.635681,130785.4902
2688143,219533,Zuid Holland,Semidetached,1930,98,1,0,0,3514,-3.23,1200,117600
2690600,243938,Noord Holland,Apartment,1982,71,0,0,0,2357,-0.25,1800,127800
2678282,158916,Zuid Holland,TownHouse,1957,107,0,0,0,3514,-3.23,1550,165850
2674575,196263,Noord Brabant,TownHouse,1984,97,0,0,0,3081,-1.17,1450,140650
2691307,181442,Zuid Holland,TownHouse,1937,55,0,0,0,2793,-0.7,1485.680161,81712.40885
2679400,205646,Gelderland,Apartment,1953,59,0,0,0,2900,-0.84,1900,112100
2687306,197174,Noord Brabant,NotSpecified,1959,100,0,0,0,3081,-1.17,1450,145000
2680201,165586,Utrecht,Apartment,1962,75,0,0,0,3161,-1.36,1800,135000
2691237,184955,Noord Brabant,Apartment,1945,91,0,0,0,3313,-1.79,2302.890933,209563.0749
2678194,284339,Zuid Holland,Apartment,1980,80,0,1,0,1232,0.5,1614.635681,129170.8545
2678897,208183,Gelderland,Apartment,1905,60,0,0,0,934,0.7,1850,111000
2679135,212001,Zuid Holland,Apartment,1973,79,0,0,0,2009,0.03,1614.635681,127556.2188
2677580,269240,Zuid Holland,Apartment,1938,130,0,1,0,3304,-1.75,1485.680161,193138.4209
2688970,236503,Noord Brabant,TownHouse,1955,132,1,0,0,3081,-1.17,1550,204600
2686961,240823,Frysl̢n,Semidetached,1906,125,0,0,0,3311,-1.79,1400,175000
2692412,250794,Noord Holland,Apartment,1985,51,1,1,0,3267,-1.61,3353.910692,171049.4453
2693535,307743,Gelderland,Apartment,2004,83,0,0,0,1664,0.24,1832.180851,152071.0106
2689195,329344,Zuid Holland,Apartment,1930,150,0,0,0,2847,-0.78,1400,210000
2679683,210673,Zuid Holland,Apartment,1967,79,0,0,0,2902,-0.85,1614.635681,127556.2188
2689935,238725,Noord Holland,Apartment,1966,69,0,0,0,3046,-1.1,1700,117300
2684990,234421,Noord Holland,Apartment,1982,45,1,1,0,3267,-1.61,3353.910692,150925.9811
2690988,134799,Noord Brabant,NotSpecified,1936,80,0,0,0,3484,-2.85,1600,128000
2679023,121283,Overijssel,Apartment,2019,56,0,0,0,3021,-1.05,1800,100800
2693397,175164,Noord Brabant,Apartment,1998,83,0,1,0,3045,-1.1,1707.342657,141709.4406
2686980,180609,Noord Brabant,Apartment,2009,61,0,0,0,2105,-0.04,1800,109800
2689497,208315,Noord Brabant,TownHouse,1931,104,0,0,0,3317,-1.81,1550,161200
2689839,212440,Zuid Holland,Apartment,1924,70,1,0,0,3327,-1.86,1700,119000
2682094,380341,Zuid Holland,Apartment,1950,65,1,1,0,311,1.34,1485.680161,96569.21046
2681758,279412,Noord Holland,Apartment,1966,34,0,1,0,356,1.27,2950,100300
2692424,372435,Noord Holland,Apartment,1945,80,0,1,0,730,0.88,2157.085561,172566.8449
2678586,279920,Frysl̢n,NotSpecified,1930,108,0,0,0,2674,-0.56,1400,151200
2680871,216820,Noord Brabant,TownHouse,1963,116,0,0,0,3315,-1.8,1500,174000
2686804,277941,Zuid Holland,Apartment,2006,105,1,0,0,2586,-0.44,1614.635681,169536.7465
2678960,356715,Zuid Holland,TownHouse,1900,88,1,0,0,972,0.68,1650,145200
2678968,210401,Zuid Holland,TownHouse,1969,102,0,0,0,2995,-1,1485.680161,151539.3764
2684713,296030,Noord Holland,Apartment,1969,71,1,1,0,3126,-1.26,1950,138450
2674945,180718,Noord Holland,Apartment,1983,59,0,0,0,3267,-1.61,3353.910692,197880.7308
2687834,275000,Noord Holland,Apartment,1872,32,0,0,0,701,0.9,4650,148800
2683340,401501,Noord Holland,Semidetached,1928,100,1,0,0,1214,0.51,1970.629371,197062.9371
2677641,229272,Zuid Holland,Apartment,1941,96.6,0,0,0,1628,0.26,1485.680161,143516.7035
2680321,335551,Zuid Holland,TownHouse,1975,78,1,0,0,1714,0.21,1450,113100
2682119,222454,Limburg,Apartment,1976,104,1,1,0,1740,0.2,1400,145600
2679788,253122,Zuid Holland,NotSpecified,1980,105,0,0,0,2680,-0.57,1485.680161,155996.4169
2677582,207724,Zuid Holland,Apartment,1993,88,0,0,0,3012,-1.04,1485.680161,130739.8542
2677700,248969,Noord Holland,Apartment,1965,89,0,1,0,3046,-1.1,1700,151300
2681764,219787,Noord Holland,Apartment,1960,67,0,1,0,3104,-1.22,2100,140700
2679590,256624,Noord Holland,Apartment,1968,52.4,1,1,0,3104,-1.22,2100,110040
2690499,298186,Noord Holland,Apartment,1968,85,0,0,0,3163,-1.36,3353.910692,285082.4088
2687304,251376,Gelderland,Apartment,1993,91,0,0,0,3178,-1.39,1781.25,162093.75
2689843,156427,Zuid Holland,Apartment,1957,57,0,1,0,3246,-1.55,1485.680161,84683.76917
2692140,247214,Zuid Holland,Apartment,1967,141,0,0,0,3304,-1.75,1485.680161,209480.9027
2693184,164991,Gelderland,CornerHouse,1975,84,0,0,0,3380,-2.16,1750,147000
2679787,178101,Noord Holland,Apartment,1962,61,0,0,0,3413,-2.32,2200,134200
2682057,326149,Zuid Holland,Detached,1926,75,1,0,0,3437,-2.46,1485.680161,111426.0121
2689116,190252,Zuid Holland,TownHouse,1987,76,1,1,0,3469,-2.68,1485.680161,112911.6922
2676503,270987,Limburg,Apartment,1992,69,0,1,0,2253,-0.18,2100,144900
2691303,319111,Noord Brabant,TownHouse,1955,134,0,0,0,3313,-1.79,2302.890933,308587.385
2682055,158581,Zuid Holland,Apartment,2006,90,0,0,0,3293,-1.71,1485.680161,133711.2145
2682068,191193,Zuid Holland,Apartment,1934,115,0,0,0,3403,-2.29,1150,132250
2685493,277791,Zuid Holland,Apartment,1927,74,0,0,0,263,1.42,1485.680161,109940.3319
2690599,292560,Noord Holland,Apartment,1932,63,0,0,0,674,0.92,1927.066116,121405.1653
2693589,300683,Limburg,Apartment,1992,77,0,1,0,2253,-0.18,2100,161700
2678963,305590,Noord Holland,NotSpecified,1909,81,0,0,0,2478,-0.34,1600,129600
2680516,253987,Noord Holland,Apartment,1968,85,0,0,0,3163,-1.36,3353.910692,285082.4088
2688132,322854,Noord Holland,Apartment,1968,80,1,1,0,3163,-1.36,3353.910692,268312.8554
2693750,175184,Zuid Holland,Apartment,1927,90,0,1,0,3327,-1.86,1700,153000
2683747,192495,Zuid Holland,Apartment,1997,121,1,0,0,3473,-2.73,1300,157300
2680205,273729,Noord Brabant,Apartment,1985,61,0,0,0,352,1.28,2100,128100
2677770,356363,Zuid Holland,TownHouse,1927,117,1,0,0,2406,-0.29,1650,193050
2683338,379280,Noord Holland,TownHouse,1964,93,1,0,0,2968,-0.96,1970.629371,183268.5315
2676965,186412,Noord Brabant,Apartment,1975,90,0,0,0,3070,-1.15,1900,171000
2678507,263330,Gelderland,Semidetached,1931,89,0,0,0,1664,0.24,1854.926435,165088.4527
2680141,208308,Noord Brabant,TownHouse,1905,84,0,0,0,2353,-0.24,1652.131148,138779.0164
2689496,240821,Noord Brabant,TownHouse,1905,94,0,0,0,3072,-1.16,1652.131148,155300.3279
2679309,267022,Noord Brabant,TownHouse,1968,124,0,0,0,3081,-1.17,1450,179800
2684908,318660,Zuid Holland,Apartment,1974,83.3,1,1,0,2491,-0.35,1614.635681,134499.1522
2686927,252405,Zuid Holland,TownHouse,1936,102,0,0,0,2870,-0.8,1750,178500
2682075,254741,Zuid Holland,TownHouse,1984,130,0,0,0,3293,-1.71,1485.680161,193138.4209
2689805,281431,Noord Brabant,CornerHouse,1905,106,1,0,0,2105,-0.04,1900,201400
2692073,260177,Zuid Holland,TownHouse,1934,76,0,1,0,1628,0.26,1485.680161,112911.6922
2688380,180269,Zuid Holland,TownHouse,1995,85,0,0,0,3143,-1.3,1783.874578,151629.3391
2674946,231729,Noord Holland,NotSpecified,1973,92,0,0,0,3359,-2.01,3353.910692,308559.7837
2690365,330172,Zuid Holland,TownHouse,1978,81.2,1,0,0,972,0.68,1650,133980
2689493,296115,Gelderland,TownHouse,1987,108,0,0,0,1664,0.24,2003.178629,216343.2919
2690200,233591,Gelderland,Apartment,1998,78,0,0,0,1664,0.24,1832.180851,142910.1064
2680545,288073,Zuid Holland,Apartment,1978,119,0,0,0,2047,0,2000,238000
2675471,329575,Zuid Holland,TownHouse,2002,111,1,0,0,2406,-0.29,2050,227550
2687831,250867,Noord Holland,Apartment,1901,38,0,1,0,2555,-0.41,3900,148200
2675251,295808,Noord Holland,TownHouse,1961,104,0,0,0,2774,-0.68,1800,187200
2690496,268578,Noord Holland,Apartment,1958,73,0,1,0,2878,-0.81,3353.910692,244835.4805
2686904,275640,Zuid Holland,TownHouse,1970,115,0,0,0,2995,-1,1485.680161,170853.2185
